tweet,replyCount,retweetCount,likeCount,quoteCount,hashtags,sourceLabel,emotion
  #خاتمی_گوه_خورد   چندش آبانماه ۹۸ لال مرده بود؟ اصلاحات برای همیشه بدنه مردمی خودش رو از دست داد. وقتی پابه پای قاتل خاتمی موند و از مردم دفاع نکرد,0,0,0,0,['خاتمی_گوه_خورد'],Twitter for iPhone,disgust
تازه از کابوس پیامکای چندش #روحانی داشتیم راحت میشدیم که همتی شروع کرد. 😑🤦🏻‍♀️,0,0,8,0,['روحانی'],Twitter for Android,disgust
"#کتاب #دراکولا ی برام استوکر رو قبلاً به انگلیسی خونده بودم، دوستم #ترجمه شده‌اش رو برام آورد و تف به روی #مترجم ش.
مثل بعضی از زیرنویس‌های داغون فیلماست! 🤬
آنقدر لحنش چندش آوره که نمیشه بدون فحش دادن خوندش. صد رحمت به مرحوم ذبیح الله منصوری! جمشید اسکندانی کتاب رو به گند کشیده https://t.co/Tc69RZhKJD",3,2,16,0,"['کتاب', 'دراکولا', 'ترجمه', 'مترجم']",Twitter for Android,disgust
"رئیس ستاد انتخابات استان تهران با اشاره به برگزاری انتخابات گفت: ۲۷ و ۲۸ خرداد منع تردد شبانه لغو و خودروها جریمه نمی‌شوند
✓ الان دیگه این دوشب بیرون رفتن باعث کرونا نمیشه؟ خیلی زشته #حکومت_نظامی رو فقط برای شب قدر و انتخابات بر می‌داریدا، از اون کارای چندش ترازتونه",3,1,58,0,['حکومت_نظامی'],Twitter for Android,disgust
"ریدم تو انتخاباتتون که بعد از چند وقت تلگرامم و باز کردم دیدم تو ۵۰۰ تا گروه انتخاباتی عضوم. اینقدر گاوین که بدون اجازه آدم و ادد میکنید تو گروه های مزخرف و چندش آورتون. چرا اینقدر بی شعورید؟

#انتخابات_۱۴۰۰",0,0,2,0,['انتخابات_۱۴۰۰'],Twitter Web App,disgust
" شرمت باد !
چندش آور
گر دگران حکومتی جام از خون جوانان وطن زنند
می بایست تو در انگشت بلیسی زان خون
ورنه خوی ددمنشی ت نهان بود ای پلید افکار

#IraniansBoycottElections

#نه_به_جمهوری_اسلامی 
#رای_بی_رای 
#راى_من_سرنگونى 
#ایران_را_پس_میگیریم https://t.co/KczgNNVnpu",0,0,0,0,"['IraniansBoycottElections', 'نه_به_جمهوری_اسلامی', 'رای_بی_رای', 'راى_من_سرنگونى', 'ایران_را_پس_میگیریم']",Twitter for Android,disgust
"ناامید تغییر اوضاع به نفع خودشان است. واقعا این « اصلاح طلبان» چندش آورتر از طرف مقابلشان هستند.
#راى_من_سرنگونى",0,8,12,0,['راى_من_سرنگونى'],Twitter Web App,disgust
"سقط شدگان بخاطر مزخرفی بنام اسلام، لقب مزخرف تر و چندش آورتری به خود گرفته و “شهید” نامیده میشوند.

اما کسی که در راه و بخاطر وطنش کشته شود، همانطور که فردوسی بزرگ گفته، “قهرمان” نامیده میشود.

پس شهید شدن نه تنها افتخار نیست بلکه ننگ است.

#IraniansBoycottElections https://t.co/vcBkUdntmj",0,0,0,0,['IraniansBoycottElections'],Twitter for iPhone,disgust
" #داریوش_ارجمند_گوه_خورد 
#بهنوش_بختیاری_گوه_خورد 
#خداداد_عزیزی_گوه_خورد 

بعد اینکه این افراد چندش آور #گوه خوردن باید بگم که ما #رای_نمیدهم 
#رای_بی_رای",2,0,1,0,"['داریوش_ارجمند_گوه_خورد', 'بهنوش_بختیاری_گوه_خورد', 'خداداد_عزیزی_گوه_خورد', 'گوه', 'رای_نمیدهم', 'رای_بی_رای']",Twitter for Android,disgust
"شرمت باد !
چندش آور
گر دگران حکومتی جام از خون جوانان وطن زنند
می بایست تو در انگشت بلیسی زان خون
ورنه خوی ددمنشی ت نهان بود ای پلید افکار

#IraniansBoycottElections

#نه_به_جمهوری_اسلامی 
#رای_بی_رای 
#راى_من_سرنگونى 
#ایران_را_پس_میگیریم https://t.co/KczgNNVnpu",0,0,0,0,"['IraniansBoycottElections', 'نه_به_جمهوری_اسلامی', 'رای_بی_رای', 'راى_من_سرنگونى', 'ایران_را_پس_میگیریم']",Twitter for Android,disgust
 دباغ حرف های تو چقدر چندش آور  کسی هنوز قاتل دانشجویان سال های ده شصت را فراموش نکرده و قاتل کسی نیست بجز همین دباغ جاکش #مرگ_بر_کلیت_و_تمامیت_جمهوری_اسلامی,0,0,0,0,['مرگ_بر_کلیت_و_تمامیت_جمهوری_اسلامی'],Twitter for iPhone,disgust
" بین #سوسک و #مسلمان شباهتهای عجیبی وجود دارد که حکایت از یکی بودن هر دو دارد!، هر دو چندش آورند و به چهار دیواری #الله خیالی که 3 بار بعد از مسموم شدن و قتل #محمد با خاک یکسان شد هجوم میبرند و عاشق ظلمت و تاریکی و کثافت و منجلاب هستند!،سوسکهای حقیر مسلمان!
https://t.co/0YYZoO8tSr",0,0,0,0,"['سوسک', 'مسلمان', 'الله', 'محمد']",Twitter Web App,disgust
" در ۳۰سالی که درگیر سیاست بودم از #محمد_علی_وکیلی لُمپن تر ندیدم
ناجور موجود چندش آوریست",1,0,4,0,['محمد_علی_وکیلی'],Twitter for iPhone,disgust
"ماجرای قتل‌عام زندانیان سیاسی ـ ولایت چندش آور! شماره بیست و یکم بیش از چهل سال جنایت 
https://t.co/1KFzzNnCV0دادخواهی/1901-ماجرای-قتل‌عام-زندانیان-سیاسی-ـ-ولایت-چندش-آور-شماره-بیست-و-
یکم via  
#رای_من_سرنگونی
 #BoycottIranShamElections
#رئیسی_جلاد۶۷",0,0,0,0,"['رای_من_سرنگونی', 'BoycottIranShamElections', 'رئیسی_جلاد۶۷']",Twitter Web App,disgust
" بین #سوسک و #مسلمان شباهتهای عجیبی وجود دارد که حکایت از یکی بودن هر دو دارد!، هر دو چندش آورند و به چهار دیواری #الله خیالی که 3 بار بعد از مسموم شدن و قتل #محمد با خاک یکسان شد هجوم میبرند و عاشق ظلمت و تاریکی و کثافت و منجلاب هستند!، سوسکهای مسلمان!
https://t.co/0YYZoO8tSr",0,0,2,0,"['سوسک', 'مسلمان', 'الله', 'محمد']",Twitter Web App,disgust
"تیم ملی بشم بردیا سعادت شدن بلدین؟!)))😂

چندش حمالم خودتونین)))😂😂
#تیم_ملی 
#والیبال",2,0,14,0,"['تیم_ملی', 'والیبال']",Twitter for Android,disgust
"یعنی چندش تر از اصلاح‌طلب هایی مثل صبا آذر پیک نداریم
#رای_بی_رای
#انتخابات۱۴۰۰ https://t.co/3JwvhxEZCD",0,0,3,0,"['رای_بی_رای', 'انتخابات۱۴۰۰']",Twitter for Android,disgust
  #داستان‌های_چندش_نقدی,1,0,1,0,['داستان\u200cهای_چندش_نقدی'],Twitter for Android,disgust
"وای هزار پا چیه این کثافتای چندش چین
#SekiroShadowsDieTwice https://t.co/VDzLmJaZKJ",2,0,24,0,['SekiroShadowsDieTwice'],Twitter for Android,disgust
"انقد غرق بوتاکس آقا محسن شدیم
عمل دماغ این بزرگوار بچشممون نیومد
#چندش https://t.co/6F7TJBJXba",0,0,1,0,['چندش'],Twitter for Android,disgust
"کاش اینقدر چندش نباشید! 
#سگ و این داستانا دیگه ....

#بورس #بتاسهم https://t.co/LULBpZ9aVv",2,0,13,0,"['سگ', 'بورس', 'بتاسهم']",Twitter Web App,disgust
 چندش اوره این خانم. یه آدم اجاره ای بدون عزت نفس. یه جور بهنوشه برای صنف خودش #رای_بی_رای,0,0,2,0,['رای_بی_رای'],Twitter for iPhone,disgust
"وقتی علی این متن را برای ترجمه برایم فرستاد با چشمانی اشکبار ترجمه کردم
به حدی چندش آورید که یک مجاهد جبهه مقاومت با 2000 کیلومتر فاصله بصیرتی را که شما ندارید باید به یادتان بیاورد
#رئیسی
#جلیلی https://t.co/yZ0z0bHqKl",1,16,108,0,"['رئیسی', 'جلیلی']",Twitter Web App,disgust
 در مورد #بهنوش_بختیاری عرض کنم که کسی از دستش عصبانی نیست، ایشون فقط چندش آور و تهوع برانگیزن، انگشت نکردن در خون جوانان و فرزندان این خاک و آب و همینطور رای ندادن نه نق زدن است و نه بهانه های الکی، شرف داشتن، متعهد بودن به این خاک و سرزمین و احترام به مادران داغدار است.,0,0,0,0,['بهنوش_بختیاری'],Twitter for Android,disgust
" چه مسخره😏
چه از خود متشکر
مقام معظم گفتنت توی حلق و حلقومت
چقدر چندش آور
اه
#مرگ_بر_اطلاعاتی 
#نه‌_به‌_جمهوری‌_اسلامی 
#IraniansBoycottElections",0,2,4,0,"['مرگ_بر_اطلاعاتی', 'نه\u200c_به\u200c_جمهوری\u200c_اسلامی', 'IraniansBoycottElections']",Twitter for Android,disgust
"وقتی با شش کلاس سواد میخوای رییس جمهور بشی
حتی تصورش هم چندش آوره

سینا ولی اله برعکس بقیه جاها ایندفعه از خجالت #رييسي  دراومده.
#فرقه_تبهکار
#رای_بی_رای
#راى_من_سرنگونى 
#براندازم https://t.co/Uv5WgTS2CR",0,0,0,0,"['رييسي', 'فرقه_تبهکار', 'رای_بی_رای', 'راى_من_سرنگونى', 'براندازم']",Twitter Web App,disgust
" ایییییی چقد چندش 😷
نه به اون شوری شور نه به این بی نمکی🥴
گفتم نمکی تف به قبر پدرت نمکی
پدرت نگران باسن اینا نشه افتاب سوزوندشون😑
#IraniansBoycottElections",0,4,8,0,['IraniansBoycottElections'],Twitter for Android,disgust
" چقدر چندش آورند طرفداران حکومتی که آدم کشی ،دزدی ،دروغگویی،تروریست و وطن فروش بودنش ثابت شده است 
#رای_بی_رای 
#نه_به_جمهوری‌_اسلامی 
#IraniansBoycottElections",0,1,3,0,"['رای_بی_رای', 'نه_به_جمهوری\u200c_اسلامی', 'IraniansBoycottElections']",Twitter for Android,disgust
"هر وقت اصلاح طلبان علیه رانت خواری، اختلاس، دزدی و حرام خواری حرف میزنن یاد طالبان می افتم که حملات تروریستی داعش رو محکوم میکرد
همینقد خنده دار و چندش!
#مردم_میدان
#ویترین_اصلاحات",0,0,0,0,"['مردم_میدان', 'ویترین_اصلاحات']",Twitter for Android,disgust
ولی پسرایی که توی کلاب هاس از عرفان حلقه و جادو و رمالی و فالگیری دفاع میکنند خیلی چندش و ترن آفن #كلاب_هاوس,0,0,3,0,['كلاب_هاوس'],Twitter for iPhone,disgust
"حاجی صفی از شجاعی هم چندش تره

#سه_پاهان",0,1,33,0,['سه_پاهان'],Twitter for Android,disgust
" و چندش ترین وزیر
#ملیجک تمام دوران انقلاب",0,0,2,0,['ملیجک'],Twitter for Android,disgust
"هر وقت اصلاح طلبان علیه رانت خواری، اختلاس، دزدی و حرام خواری حرف میزنن یاد طالبان می افتم که حملات تروریستی داعش رو محکوم میکرد
همینقد خنده دار و چندش!
#ویترین_اصلاحات",0,6,13,0,['ویترین_اصلاحات'],Twitter for Android,disgust
"چقدر چندش آورند طرفداران حکومتی که آدم کشی ،دزدی ،دروغگویی،تروریست و وطن فروش بودنش ثابت شده است 
#رای_بی_رای 
#نه_به_جمهوری‌_اسلامی 
#IraniansBoycottElections",1,20,36,0,"['رای_بی_رای', 'نه_به_جمهوری\u200c_اسلامی', 'IraniansBoycottElections']",Twitter for iPhone,disgust
"چندش آورتر از كسى كه توقع داره آدما مجانى براش كار كنن خودشه 🤢 مرد رند

#بازارکار",0,2,4,0,['بازارکار'],Twitter for iPhone,disgust
